order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city,Product_price
OD189,Yusuf,16-07-2017,2017,July,7,16,Fruits & Veggies,Organic Fruits,1450.8,0.24,564.2,2015,38.88888889,Central,Madurai,2015.24
OD190,Rumaiza,12-10-2016,2016,October,10,12,Beverages,Soft Drinks,960.11,0.3,472.89,1433,49.25373134,East,Vellore,1433.3
OD191,Amrish,12-10-2016,2016,October,10,12,Fruits & Veggies,Organic Fruits,1758.12,0.11,334.88,2093,19.04761905,East,Chennai,2093.11
OD192,Muneer,12-10-2016,2016,October,10,12,Fruits & Veggies,Fresh Vegetables,1525.79,0.17,623.21,2149,40.84507042,East,Chennai,2149.17
OD193,Anu,12-10-2016,2016,October,10,12,Beverages,Health Drinks,1557.88,0.32,414.12,1972,26.58227848,East,Dharmapuri,1972.32
OD194,Suresh,12-10-2016,2016,October,10,12,Oil & Masala,Masalas,1627.4,0.25,432.6,2060,26.58227848,East,Dharmapuri,2060.25
OD195,Peer,31-10-2016,2016,October,10,31,"Eggs, Meat & Fish",Eggs,834.25,0.12,340.75,1175,40.84507042,West,Tirunelveli,1175.12
OD196,Sundar,21-03-2015,2015,March,3,21,Oil & Masala,Edible Oil & Ghee,814.86,0.25,191.14,1006,23.45679012,East,Theni,1006.25
OD197,Sudeep,21-03-2015,2015,March,3,21,Bakery,Breads & Buns,1028.57,0.16,380.43,1409,36.98630137,East,Karur,1409.16
OD198,Verma,06-11-2018,2018,November,11,6,Food Grains,Organic Staples,575.82,0.34,338.18,914,58.73015873,East,Pudukottai,914.34
OD199,Surya,06-07-2018,2018,July,7,6,"Eggs, Meat & Fish",Mutton,824.72,0.3,527.28,1352,63.93442623,East,Tirunelveli,1352.3
OD200,Sudha,06-07-2018,2018,July,7,6,"Eggs, Meat & Fish",Eggs,511.5,0.25,170.5,682,33.33333333,East,Trichy,682.25
OD201,James,24-06-2018,2018,June,6,24,Food Grains,Organic Staples,1494.68,0.22,243.32,1738,16.27906977,East,Tirunelveli,1738.22
OD202,Vidya,03-08-2015,2015,August,8,3,Bakery,Cakes,1936.8,0.25,484.2,2421,25,West,Salem,2421.25
OD203,Jackson,03-08-2015,2015,August,8,3,Food Grains,Organic Staples,1840.9,0.24,404.1,2245,21.95121951,West,Ramanadhapuram,2245.24
OD204,Akash,17-12-2018,2018,December,12,17,Oil & Masala,Masalas,600.32,0.12,295.68,896,49.25373134,Central,Vellore,896.12
OD205,Ram,03-06-2018,2018,June,6,3,Oil & Masala,Spices,847.06,0.3,185.94,1033,21.95121951,South,Virudhunagar,1033.3
OD206,Vinne,09-12-2018,2018,December,12,9,"Eggs, Meat & Fish",Mutton,1858.14,0.29,139.86,1998,7.52688172,West,Madurai,1998.29
OD207,Verma,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Chicken,822.64,0.15,646.36,1469,78.57142857,Central,Perambalur,1469.15
OD208,Haseena,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Eggs,1538.19,0.25,360.81,1899,23.45679012,Central,Ramanadhapuram,1899.25
OD209,Esther,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Mutton,2040.42,0.2,153.58,2194,7.52688172,Central,Pudukottai,2194.2
OD210,Amrish,01-12-2018,2018,December,12,1,Beverages,Soft Drinks,1437.08,0.29,504.92,1942,35.13513514,Central,Vellore,1942.29
OD211,Hafiz,01-12-2018,2018,December,12,1,Fruits & Veggies,Organic Vegetables,401.94,0.3,207.06,609,51.51515152,Central,Kanyakumari,609.3
OD212,Verma,09-02-2016,2016,February,2,9,"Eggs, Meat & Fish",Chicken,1929.46,0.26,423.54,2353,21.95121951,Central,Trichy,2353.26
OD213,Peer,02-01-2016,2016,January,1,2,Beverages,Soft Drinks,1320.53,0.15,270.47,1591,20.48192771,East,Salem,1591.15
OD214,Arutra,02-01-2016,2016,January,1,2,Food Grains,Rice,825.33,0.11,527.67,1353,63.93442623,East,Krishnagiri,1353.11
OD215,Jonas,02-01-2016,2016,January,1,2,Beverages,Health Drinks,938.4,0.21,81.6,1020,8.695652174,East,Namakkal,1020.21
OD216,Harish,02-01-2016,2016,January,1,2,Snacks,Noodles,1184.94,0.31,177.06,1362,14.94252874,East,Ramanadhapuram,1362.31
OD217,Sundar,02-01-2016,2016,January,1,2,Food Grains,Rice,1299.75,0.31,433.25,1733,33.33333333,East,Krishnagiri,1733.31
OD218,Suresh,28-10-2017,2017,October,10,28,Oil & Masala,Masalas,1851.55,0.17,97.45,1949,5.263157895,West,Tirunelveli,1949.17
OD219,Sabeela,28-10-2017,2017,October,10,28,Fruits & Veggies,Organic Fruits,1491.84,0.34,876.16,2368,58.73015873,West,Virudhunagar,2368.34
OD220,Arvind,24-12-2016,2016,December,12,24,Fruits & Veggies,Fresh Vegetables,1624.7,0.25,485.3,2110,29.87012987,East,Pudukottai,2110.25
OD221,Ramesh,24-12-2016,2016,December,12,24,Food Grains,Dals & Pulses,1144.6,0.2,795.4,1940,69.49152542,East,Madurai,1940.2
OD222,Willams,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Fish,918.63,0.2,638.37,1557,69.49152542,East,Vellore,1557.2
OD223,Ramesh,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Fish,1168.83,0.19,274.17,1443,23.45679012,East,Madurai,1443.19
OD224,Yadav,24-12-2016,2016,December,12,24,Beverages,Soft Drinks,1113.2,0.11,910.8,2024,81.81818182,East,Perambalur,2024.11
OD225,Krithika,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Chicken,1604.32,0.16,563.68,2168,35.13513514,East,Viluppuram,2168.16
OD226,Verma,09-08-2016,2016,August,8,9,"Eggs, Meat & Fish",Chicken,447.12,0.24,173.88,621,38.88888889,Central,Tirunelveli,621.24
OD227,Komal,09-08-2016,2016,August,8,9,Food Grains,Organic Staples,934.8,0.17,295.2,1230,31.57894737,Central,Madurai,1230.17
OD228,Harish,09-08-2016,2016,August,8,9,Snacks,Cookies,319.2,0.34,240.8,560,75.43859649,Central,Salem,560.34
OD229,Sudha,28-02-2016,2016,February,2,28,Oil & Masala,Edible Oil & Ghee,1003.08,0.22,282.92,1286,28.20512821,South,Tenkasi,1286.22
OD230,Ramesh,28-02-2016,2016,February,2,28,Beverages,Health Drinks,1092.96,0.34,149.04,1242,13.63636364,South,Tenkasi,1242.34
OD231,Arvind,13-09-2015,2015,September,9,13,Bakery,Breads & Buns,673.98,0.21,43.02,717,6.382978723,South,Krishnagiri,717.21
OD232,Komal,07-04-2018,2018,April,4,7,Beverages,Soft Drinks,1036,0.22,444,1480,42.85714286,South,Namakkal,1480.22
OD233,Komal,07-04-2018,2018,April,4,7,Food Grains,Dals & Pulses,578.2,0.18,247.8,826,42.85714286,South,Salem,826.18
OD234,Ramesh,07-04-2018,2018,April,4,7,Snacks,Cookies,1569.1,0.22,276.9,1846,17.64705882,South,Ooty,1846.22
OD235,Mathew,07-04-2018,2018,April,4,7,Beverages,Soft Drinks,1492.85,0.12,552.15,2045,36.98630137,South,Viluppuram,2045.12
OD236,Vince,07-04-2018,2018,April,4,7,Fruits & Veggies,Organic Fruits,1209.63,0.17,773.37,1983,63.93442623,South,Nagercoil,1983.17
OD237,Shah,12-11-2018,2018,November,11,12,Bakery,Cakes,403,0.16,247,650,61.29032258,West,Bodi,650.16
OD238,Ravi,04-06-2017,2017,June,6,4,Bakery,Breads & Buns,1946.7,0.31,216.3,2163,11.11111111,Central,Ramanadhapuram,2163.31
OD239,Adavan,04-06-2017,2017,June,6,4,Fruits & Veggies,Organic Vegetables,962.65,0.15,518.35,1481,53.84615385,Central,Bodi,1481.15
OD240,Arvind,04-06-2017,2017,June,6,4,Snacks,Cookies,2367.4,0.14,124.6,2492,5.263157895,Central,Trichy,2492.14
OD241,Ramesh,04-06-2017,2017,June,6,4,Bakery,Cakes,538.72,0.33,423.28,962,78.57142857,Central,Nagercoil,962.33
OD242,Malik,04-06-2017,2017,June,6,4,Beverages,Health Drinks,1217.2,0.3,214.8,1432,17.64705882,Central,Coimbatore,1432.3
OD243,Muneer,04-06-2017,2017,June,6,4,Oil & Masala,Edible Oil & Ghee,444.55,0.12,78.45,523,17.64705882,Central,Virudhunagar,523.12
OD244,Amy,04-06-2017,2017,June,6,4,Oil & Masala,Masalas,893.2,0.11,646.8,1540,72.4137931,Central,Chennai,1540.11
OD245,Roshan,01-06-2015,2015,June,6,1,Bakery,Biscuits,490.2,0.15,326.8,817,66.66666667,Central,Coimbatore,817.15
OD246,Vinne,01-06-2015,2015,June,6,1,"Eggs, Meat & Fish",Fish,2092.7,0.31,369.3,2462,17.64705882,Central,Kanyakumari,2462.31
OD247,Sudeep,01-06-2015,2015,June,6,1,Fruits & Veggies,Organic Fruits,673.4,0.21,288.6,962,42.85714286,Central,Perambalur,962.21
OD248,Ridhesh,01-06-2015,2015,June,6,1,Beverages,Health Drinks,478.82,0.19,59.18,538,12.35955056,Central,Cumbum,538.19
OD249,Ravi,01-06-2015,2015,June,6,1,Snacks,Cookies,1073.64,0.17,482.36,1556,44.92753623,Central,Ooty,1556.17
OD250,James,10-12-2017,2017,December,12,10,Beverages,Health Drinks,1173.15,0.26,959.85,2133,81.81818182,West,Vellore,2133.26
OD251,Mathew,11-09-2017,2017,September,9,11,Beverages,Health Drinks,1238.16,0.14,235.84,1474,19.04761905,West,Tirunelveli,1474.14
OD252,Amrish,11-09-2017,2017,September,9,11,Beverages,Health Drinks,403.56,0.14,127.44,531,31.57894737,West,Dindigul,531.14
OD253,Ramesh,10-12-2017,2017,December,12,10,Food Grains,Rice,1132.16,0.19,636.84,1769,56.25,East,Pudukottai,1769.19
OD254,Surya,10-12-2017,2017,December,12,10,Fruits & Veggies,Organic Vegetables,1194.15,0.34,62.85,1257,5.263157895,East,Pudukottai,1257.34
OD255,Veronica,28-11-2016,2016,November,11,28,Food Grains,Rice,1728.09,0.27,170.91,1899,9.89010989,Central,Ramanadhapuram,1899.27
OD256,Harish,28-11-2016,2016,November,11,28,Fruits & Veggies,Fresh Fruits,1311.72,0.3,617.28,1929,47.05882353,Central,Tirunelveli,1929.3
OD257,Ravi,28-11-2016,2016,November,11,28,Beverages,Soft Drinks,1426.03,0.1,990.97,2417,69.49152542,Central,Ooty,2417.1
OD258,Sundar,28-11-2016,2016,November,11,28,"Eggs, Meat & Fish",Mutton,966.81,0.25,476.19,1443,49.25373134,Central,Chennai,1443.25
OD259,Esther,01-12-2018,2018,December,12,1,Beverages,Soft Drinks,369.6,0.29,290.4,660,78.57142857,East,Dharmapuri,660.29
OD260,Shree,01-12-2018,2018,December,12,1,Bakery,Breads & Buns,1754.62,0.32,359.38,2114,20.48192771,East,Salem,2114.32
OD261,Sabeela,01-12-2018,2018,December,12,1,Oil & Masala,Masalas,1214.1,0.14,63.9,1278,5.263157895,East,Tenkasi,1278.14
OD262,Ravi,08-06-2018,2018,June,6,8,Food Grains,Organic Staples,650.25,0.18,216.75,867,33.33333333,Central,Krishnagiri,867.18
OD263,Roshan,19-09-2015,2015,September,9,19,Food Grains,Organic Staples,792.12,0.33,150.88,943,19.04761905,Central,Kanyakumari,943.33
OD264,Vince,19-09-2015,2015,September,9,19,Beverages,Soft Drinks,1560.6,0.17,275.4,1836,17.64705882,Central,Theni,1836.17
OD265,Jonas,06-06-2017,2017,June,6,6,"Eggs, Meat & Fish",Fish,780,0.19,420,1200,53.84615385,Central,Cumbum,1200.19
OD266,Harish,10-11-2016,2016,November,11,10,Fruits & Veggies,Organic Vegetables,910.26,0.18,256.74,1167,28.20512821,West,Tirunelveli,1167.18
OD267,Shah,16-06-2018,2018,June,6,16,"Eggs, Meat & Fish",Chicken,556.8,0.34,139.2,696,25,South,Perambalur,696.34
OD268,Arvind,22-01-2017,2017,January,1,22,Oil & Masala,Masalas,2075,0.33,425,2500,20.48192771,East,Virudhunagar,2500.33
OD269,Adavan,09-12-2018,2018,December,12,9,Bakery,Cakes,1326.16,0.16,180.84,1507,13.63636364,East,Dharmapuri,1507.16
OD270,Suresh,09-12-2018,2018,December,12,9,Beverages,Soft Drinks,999.44,0.11,612.56,1612,61.29032258,East,Namakkal,1612.11
OD271,Esther,28-12-2018,2018,December,12,28,Snacks,Noodles,603.56,0.11,160.44,764,26.58227848,West,Theni,764.11
OD272,Krithika,30-07-2016,2016,July,7,30,Snacks,Noodles,601.12,0.31,282.88,884,47.05882353,West,Tenkasi,884.31
OD273,Muneer,30-07-2016,2016,July,7,30,Fruits & Veggies,Organic Fruits,1661.24,0.23,781.76,2443,47.05882353,West,Viluppuram,2443.23
OD274,Hafiz,30-07-2016,2016,July,7,30,Bakery,Cakes,1009.36,0.27,137.64,1147,13.63636364,West,Vellore,1147.27
OD275,Krithika,16-09-2018,2018,September,9,16,Fruits & Veggies,Organic Vegetables,1405.26,0.21,493.74,1899,35.13513514,West,Coimbatore,1899.21
OD276,Amrish,16-09-2018,2018,September,9,16,Bakery,Cakes,677.04,0.11,66.96,744,9.89010989,West,Pudukottai,744.11
OD277,Shah,13-10-2018,2018,October,10,13,"Eggs, Meat & Fish",Fish,527.8,0.17,284.2,812,53.84615385,East,Ramanadhapuram,812.17
OD278,Ram,13-10-2018,2018,October,10,13,Oil & Masala,Masalas,724.08,0.2,137.92,862,19.04761905,East,Virudhunagar,862.2
OD279,Arutra,13-10-2018,2018,October,10,13,Snacks,Chocolates,774.53,0.13,286.47,1061,36.98630137,East,Virudhunagar,1061.13
OD280,Sabeela,13-10-2018,2018,October,10,13,Fruits & Veggies,Fresh Vegetables,1844.7,0.31,520.3,2365,28.20512821,East,Pudukottai,2365.31
OD281,Vidya,26-09-2016,2016,September,9,26,Snacks,Chocolates,966.28,0.14,454.72,1421,47.05882353,Central,Karur,1421.14
OD282,Roshan,26-09-2016,2016,September,9,26,Fruits & Veggies,Organic Vegetables,1153.45,0.24,203.55,1357,17.64705882,Central,Perambalur,1357.24
OD283,Sheeba,02-11-2016,2016,November,11,2,Beverages,Soft Drinks,573.99,0.24,433.01,1007,75.43859649,West,Chennai,1007.24
OD284,Amrish,26-09-2016,2016,September,9,26,Bakery,Biscuits,1405.04,0.26,138.96,1544,9.89010989,West,Kanyakumari,1544.26
OD285,Kumar,26-09-2016,2016,September,9,26,Fruits & Veggies,Organic Vegetables,937.57,0.18,599.43,1537,63.93442623,West,Salem,1537.18
OD286,Ridhesh,26-09-2016,2016,September,9,26,Bakery,Breads & Buns,1361.7,0.18,168.3,1530,12.35955056,West,Ooty,1530.18
OD287,Hafiz,18-12-2017,2017,December,12,18,Oil & Masala,Spices,1722,0.15,738,2460,42.85714286,South,Tirunelveli,2460.15
OD288,Sudha,18-12-2017,2017,December,12,18,Snacks,Noodles,546.56,0.35,429.44,976,78.57142857,South,Cumbum,976.35
OD289,Suresh,18-12-2017,2017,December,12,18,Fruits & Veggies,Organic Fruits,807.38,0.19,298.62,1106,36.98630137,South,Coimbatore,1106.19
OD290,Jonas,20-11-2017,2017,November,11,20,Bakery,Biscuits,920.35,0.17,244.65,1165,26.58227848,East,Tirunelveli,1165.17
OD291,Jonas,20-11-2017,2017,November,11,20,Food Grains,Rice,746.4,0.14,497.6,1244,66.66666667,East,Chennai,1244.14
OD292,Amrish,20-11-2017,2017,November,11,20,Fruits & Veggies,Organic Fruits,1573.68,0.34,418.32,1992,26.58227848,East,Madurai,1992.34
OD293,Sheeba,20-11-2017,2017,November,11,20,"Eggs, Meat & Fish",Eggs,1158.68,0.16,237.32,1396,20.48192771,East,Ooty,1396.16
OD294,Ram,26-12-2015,2015,December,12,26,Snacks,Chocolates,585.81,0.19,263.19,849,44.92753623,West,Ramanadhapuram,849.19
OD295,Sheeba,26-12-2015,2015,December,12,26,Oil & Masala,Masalas,1940.64,0.14,547.36,2488,28.20512821,West,Dharmapuri,2488.14
OD296,Muneer,26-12-2015,2015,December,12,26,Food Grains,Rice,655.2,0.25,184.8,840,28.20512821,West,Dharmapuri,840.25
OD297,Aditi,26-12-2015,2015,December,12,26,Oil & Masala,Edible Oil & Ghee,1292.2,0.21,527.8,1820,40.84507042,West,Krishnagiri,1820.21
OD298,Roshan,26-12-2015,2015,December,12,26,Oil & Masala,Masalas,1338.92,0.15,630.08,1969,47.05882353,West,Bodi,1969.15
OD299,Sundar,28-10-2017,2017,October,10,28,Food Grains,Organic Staples,1266.16,0.23,994.84,2261,78.57142857,East,Virudhunagar,2261.23
OD300,Sudha,28-10-2017,2017,October,10,28,"Eggs, Meat & Fish",Mutton,1488.19,0.21,304.81,1793,20.48192771,East,Namakkal,1793.21
OD301,Haseena,28-10-2017,2017,October,10,28,Bakery,Breads & Buns,547.4,0.33,96.6,644,17.64705882,East,Ooty,644.33
OD302,Willams,28-10-2017,2017,October,10,28,Oil & Masala,Edible Oil & Ghee,937.71,0.17,421.29,1359,44.92753623,East,Viluppuram,1359.17
OD303,Veronica,28-10-2017,2017,October,10,28,Bakery,Breads & Buns,870.24,0.23,683.76,1554,78.57142857,East,Dharmapuri,1554.23
OD304,Muneer,19-11-2018,2018,November,11,19,Snacks,Cookies,1797.4,0.25,292.6,2090,16.27906977,Central,Tenkasi,2090.25
OD305,Anu,04-05-2016,2016,May,5,4,Oil & Masala,Edible Oil & Ghee,633.08,0.14,297.92,931,47.05882353,East,Kanyakumari,931.14
OD306,Veronica,30-12-2015,2015,December,12,30,Bakery,Breads & Buns,752.05,0.2,404.95,1157,53.84615385,Central,Salem,1157.2
OD307,Verma,01-06-2015,2015,June,6,1,Fruits & Veggies,Fresh Fruits,2012.64,0.35,383.36,2396,19.04761905,East,Ooty,2396.35
OD308,Sundar,01-06-2015,2015,June,6,1,Oil & Masala,Spices,1090.05,0.18,586.95,1677,53.84615385,East,Pudukottai,1677.18
OD309,Esther,15-04-2018,2018,April,4,15,Snacks,Cookies,389.4,0.27,200.6,590,51.51515152,South,Tenkasi,590.27
OD310,Vinne,12-09-2017,2017,September,9,12,Snacks,Noodles,1204.86,0.26,196.14,1401,16.27906977,West,Namakkal,1401.26
OD311,Peer,12-09-2017,2017,September,9,12,Oil & Masala,Edible Oil & Ghee,488.16,0.29,189.84,678,38.88888889,West,Viluppuram,678.29
OD312,Harish,12-09-2017,2017,September,9,12,Snacks,Chocolates,1619.39,0.28,797.61,2417,49.25373134,West,Vellore,2417.28
OD313,Willams,12-09-2017,2017,September,9,12,Beverages,Soft Drinks,1569.81,0.18,641.19,2211,40.84507042,West,Theni,2211.18
OD314,Vidya,27-09-2015,2015,September,9,27,Fruits & Veggies,Fresh Fruits,1985.36,0.15,406.64,2392,20.48192771,East,Perambalur,2392.15
OD315,Arutra,09-08-2015,2015,August,8,9,"Eggs, Meat & Fish",Mutton,1174.4,0.29,660.6,1835,56.25,South,Krishnagiri,1835.29
OD316,Malik,09-08-2015,2015,August,8,9,Snacks,Noodles,1505.46,0.22,775.54,2281,51.51515152,South,Chennai,2281.22
OD317,Peer,28-12-2015,2015,December,12,28,Fruits & Veggies,Fresh Vegetables,1408.87,0.21,174.13,1583,12.35955056,East,Cumbum,1583.21
OD318,Arvind,04-11-2015,2015,November,11,4,Bakery,Cakes,1033.16,0.23,89.84,1123,8.695652174,East,Vellore,1123.23
OD319,Sudeep,04-11-2015,2015,November,11,4,Snacks,Cookies,668.98,0.24,410.02,1079,61.29032258,East,Viluppuram,1079.24
OD320,Arvind,04-11-2015,2015,November,11,4,Food Grains,Organic Staples,698.36,0.16,328.64,1027,47.05882353,East,Krishnagiri,1027.16
OD321,Alan,04-11-2015,2015,November,11,4,Fruits & Veggies,Fresh Vegetables,1168.86,0.28,602.14,1771,51.51515152,East,Dharmapuri,1771.28
OD322,Sheeba,04-11-2015,2015,November,11,4,Oil & Masala,Spices,807.99,0.16,363.01,1171,44.92753623,East,Karur,1171.16
OD323,Arvind,19-09-2015,2015,September,9,19,Bakery,Cakes,530.88,0.16,141.12,672,26.58227848,West,Pudukottai,672.16
OD324,Anu,23-04-2017,2017,April,4,23,Beverages,Health Drinks,619.04,0.21,228.96,848,36.98630137,West,Dindigul,848.21
OD325,Amrish,23-04-2017,2017,April,4,23,Fruits & Veggies,Fresh Vegetables,1163.68,0.21,914.32,2078,78.57142857,West,Pudukottai,2078.21
OD326,Ravi,03-11-2018,2018,November,11,3,Food Grains,Rice,994,0.17,406,1400,40.84507042,South,Krishnagiri,1400.17
OD327,Verma,30-08-2017,2017,August,8,30,Fruits & Veggies,Fresh Vegetables,718.2,0.22,226.8,945,31.57894737,East,Cumbum,945.22
OD328,Arutra,30-08-2017,2017,August,8,30,Beverages,Health Drinks,507.4,0.22,82.6,590,16.27906977,East,Vellore,590.22
OD329,Malik,30-08-2017,2017,August,8,30,Beverages,Health Drinks,1266.4,0.3,316.6,1583,25,East,Dharmapuri,1583.3
OD330,Vidya,30-08-2017,2017,August,8,30,Beverages,Health Drinks,1288.56,0.15,245.44,1534,19.04761905,East,Pudukottai,1534.15
OD331,Krithika,30-08-2017,2017,August,8,30,Snacks,Noodles,1642.41,0.12,490.59,2133,29.87012987,East,Karur,2133.12
OD332,Shree,25-04-2017,2017,April,4,25,Fruits & Veggies,Organic Fruits,1273.23,0.19,747.77,2021,58.73015873,East,Trichy,2021.19
OD333,Shree,25-04-2017,2017,April,4,25,Beverages,Health Drinks,1660.75,0.17,164.25,1825,9.89010989,East,Salem,1825.17
OD334,Akash,25-04-2017,2017,April,4,25,Bakery,Breads & Buns,1420.3,0.35,608.7,2029,42.85714286,East,Nagercoil,2029.35
OD335,Verma,01-09-2016,2016,September,9,1,Oil & Masala,Spices,785.92,0.25,442.08,1228,56.25,West,Perambalur,1228.25
OD336,Yadav,01-09-2016,2016,September,9,1,Food Grains,Rice,1290.86,0.24,210.14,1501,16.27906977,West,Perambalur,1501.24
OD337,Alan,01-09-2016,2016,September,9,1,Fruits & Veggies,Organic Vegetables,678.28,0.26,415.72,1094,61.29032258,West,Nagercoil,1094.26
OD338,Hussain,12-07-2015,2015,July,7,12,Bakery,Cakes,1072.89,0.2,106.11,1179,9.89010989,West,Dharmapuri,1179.2
OD339,Suresh,12-07-2015,2015,July,7,12,Food Grains,Atta & Flour,710.01,0.29,416.99,1127,58.73015873,West,Viluppuram,1127.29
OD340,Willams,22-06-2016,2016,June,6,22,Bakery,Biscuits,366.61,0.26,234.39,601,63.93442623,West,Namakkal,601.26
OD341,Hussain,13-04-2015,2015,April,4,13,Oil & Masala,Edible Oil & Ghee,1136.99,0.21,560.01,1697,49.25373134,East,Chennai,1697.21
OD342,Sundar,13-04-2015,2015,April,4,13,Beverages,Soft Drinks,1592.2,0.35,502.8,2095,31.57894737,East,Ooty,2095.35
OD343,Harish,13-04-2015,2015,April,4,13,"Eggs, Meat & Fish",Chicken,916.92,0.24,215.08,1132,23.45679012,East,Salem,1132.24
OD344,Suresh,13-04-2015,2015,April,4,13,Fruits & Veggies,Organic Vegetables,920.99,0.35,640.01,1561,69.49152542,East,Nagercoil,1561.35
OD345,Vinne,20-12-2016,2016,December,12,20,"Eggs, Meat & Fish",Chicken,940.88,0.1,297.12,1238,31.57894737,Central,Coimbatore,1238.1
OD346,Willams,15-06-2018,2018,June,6,15,Bakery,Breads & Buns,1902.56,0.32,165.44,2068,8.695652174,West,Tenkasi,2068.32
OD347,Suresh,08-07-2018,2018,July,7,8,Fruits & Veggies,Organic Vegetables,756.84,0.21,356.16,1113,47.05882353,East,Pudukottai,1113.21
OD348,Roshan,08-07-2018,2018,July,7,8,Food Grains,Rice,1336.88,0.1,629.12,1966,47.05882353,East,Theni,1966.1
OD349,Haseena,08-07-2018,2018,July,7,8,"Eggs, Meat & Fish",Chicken,1453.84,0.13,684.16,2138,47.05882353,East,Madurai,2138.13
OD350,Sabeela,01-09-2017,2017,September,9,1,Food Grains,Atta & Flour,909.54,0.17,68.46,978,7.52688172,East,Bodi,978.17
OD351,Willams,01-09-2017,2017,September,9,1,Fruits & Veggies,Fresh Vegetables,1329.24,0.26,684.76,2014,51.51515152,East,Karur,2014.26
OD352,Shah,01-09-2017,2017,September,9,1,Bakery,Breads & Buns,457.95,0.21,187.05,645,40.84507042,East,Viluppuram,645.21
OD353,Krithika,01-09-2017,2017,September,9,1,Food Grains,Rice,1513.86,0.12,680.14,2194,44.92753623,East,Karur,2194.12
OD354,Vidya,01-09-2017,2017,September,9,1,Beverages,Health Drinks,1181.8,0.17,62.2,1244,5.263157895,East,Ooty,1244.17
OD355,Surya,08-04-2017,2017,April,4,8,Bakery,Biscuits,453.23,0.35,289.77,743,63.93442623,East,Kanyakumari,743.35
OD356,Yadav,08-04-2017,2017,April,4,8,Fruits & Veggies,Fresh Vegetables,1880.24,0.21,593.76,2474,31.57894737,East,Ramanadhapuram,2474.21
OD357,Malik,08-04-2017,2017,April,4,8,Snacks,Cookies,1419.3,0.2,74.7,1494,5.263157895,East,Trichy,1494.2
OD358,Vidya,08-04-2017,2017,April,4,8,Oil & Masala,Spices,845.28,0.19,328.72,1174,38.88888889,East,Coimbatore,1174.19
OD359,Sabeela,23-04-2017,2017,April,4,23,Fruits & Veggies,Organic Vegetables,626.58,0.35,435.42,1062,69.49152542,South,Virudhunagar,1062.35
OD360,Ridhesh,08-03-2018,2018,March,3,8,Fruits & Veggies,Organic Vegetables,1768.69,0.13,528.31,2297,29.87012987,South,Pudukottai,2297.13
OD361,Amrish,08-03-2018,2018,March,3,8,Snacks,Noodles,505.8,0.13,56.2,562,11.11111111,South,Namakkal,562.13
OD362,Veena,25-09-2018,2018,September,9,25,"Eggs, Meat & Fish",Eggs,1393.32,0.13,655.68,2049,47.05882353,East,Perambalur,2049.13
OD363,Veronica,25-09-2018,2018,September,9,25,"Eggs, Meat & Fish",Eggs,444.6,0.22,125.4,570,28.20512821,East,Kanyakumari,570.22
